"Genome ID","Genome Name","Version","Species Identifier","No. Matched Families","No. Complete Alleles","Kernel Size (nts)","% Kernel Matched","Pathogenwatch Reference"
"614c898436a4e23b13a37720","SEAP7508724","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e23c62a37657","SEAP7508479","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e23c6ea37644","SEAP7508881","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e23e94a37686","SEAP7508537","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e23ebea376d0","SEAP7508891","v1","90370",3284,3284,3284,100,"ERL041834"
"614c898436a4e23f69a3760d","SEAP7508536","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e23f80a3767c","SEAP7508619","v1","90370",3283,3281,3283,100,"UI4692"
"614c898436a4e23fe6a3761d","SEAP7508702","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2408ca376af","SEAP7508641","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e24110a376e9","SEAP7508671","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e24212a376fe","SEAP7508691","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e242d4a37665","SEAP7508488","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898436a4e243e5a376c4","SEAP7508534","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e243f7a3772e","SEAP7508838","v1","90370",3282,3277,3282,99.9,"007898"
"614c898436a4e244baa3772d","SEAP7508732","v1","90370",3284,3283,3284,100,"D50739"
"614c898436a4e24540a3762b","SEAP7508554","v1","90370",3282,3280,3282,99.9,"D50739"
"614c898436a4e2458fa376e6","SEAP7508670","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2466ea37760","SEAP7508764","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e24690a3774d","SEAP7508865","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e246c6a376ec","SEAP7508784","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e24777a376c6","SEAP7508666","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898436a4e247a1a37707","SEAP7508696","v1","90370",3284,3283,3284,100,"D50739"
"614c898436a4e247baa3761e","SEAP7508711","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898436a4e247baa376d3","SEAP7508892","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e247c1a37710","SEAP7508708","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e247daa376b3","SEAP7508527","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2482da37637","SEAP7508855","v1","90370",3283,3281,3283,100,"007898"
"614c898436a4e24934a37726","SEAP7508728","v1","90370",3282,3280,3282,99.9,"UI4692"
"614c898436a4e24a5ca37685","SEAP7508624","v1","90370",3282,3281,3282,99.9,"CT18"
"614c898436a4e24af1a376ea","SEAP7508905","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e24b41a37648","SEAP7508885","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e24c31a37724","SEAP7508727","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e24cd4a37649","SEAP7508584","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898436a4e24cf9a376d6","SEAP7508657","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e24d45a37697","SEAP7508575","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898436a4e24d95a3761f","SEAP7508548","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e24e54a3765e","SEAP7508484","v1","90370",3282,3280,3282,99.9,"D50739"
"614c898436a4e24e6aa376cb","SEAP7508767","v1","90370",3277,3276,3277,99.8,"007898"
"614c898436a4e24e8aa3764d","SEAP7508586","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e24ecda3760b","SEAP7508535","v1","90370",3283,3283,3283,100,"007898"
"614c898436a4e24f0fa37660","SEAP7508603","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e25001a376ac","SEAP7508523","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e250e2a37680","SEAP7508509","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e250f0a37652","SEAP7508589","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898436a4e25112a37754","SEAP7508871","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e25131a37719","SEAP7508718","v1","90370",3284,3283,3284,100,"ERL041834"
"614c898436a4e2514fa376a1","SEAP7508636","v1","90370",3283,3283,3283,100,"007898"
"614c898436a4e251bca37667","SEAP7508489","v1","90370",3283,3281,3283,100,"007898"
"614c898436a4e2526fa376a8","SEAP7508591","v1","90370",3279,3279,3279,99.8,"007898"
"614c898436a4e25276a3762d","SEAP7508555","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e252c0a37681","SEAP7508622","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e25394a37714","SEAP7508714","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e254b1a3763d","SEAP7508572","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e25504a37672","SEAP7508614","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e25512a376be","SEAP7508661","v1","90370",3282,3281,3282,99.9,"007898"
"614c898436a4e2551ba37664","SEAP7508605","v1","90370",3273,3272,3273,99.7,"ERL041834"
"614c898436a4e255b8a37613","SEAP7508540","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e25605a376fa","SEAP7508791","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e25616a3766b","SEAP7508609","v1","90370",3283,3281,3283,100,"007898"
"614c898436a4e2564da376ae","SEAP7508593","v1","90370",3282,3280,3282,99.9,"007898"
"614c898436a4e25685a3771b","SEAP7508721","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898436a4e25686a37642","SEAP7508875","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e257c6a37653","SEAP7508906","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2586ba3769b","SEAP7508634","v1","90370",3282,3282,3282,99.9,"CT18"
"614c898436a4e259d1a37703","SEAP7508797","v1","90370",3284,3283,3284,100,"ERL041834"
"614c898436a4e25afba3761a","SEAP7508545","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e25b52a376e4","SEAP7508669","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e25ba6a37723","SEAP7508832","v1","90370",3280,3279,3280,99.9,"007898"
"614c898436a4e25c25a37668","SEAP7508607","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e25c65a37662","SEAP7508604","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898436a4e25d7fa3761b","SEAP7508690","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e25fcaa3768c","SEAP7508560","v1","90370",3284,3287,3289,100,"ERL041834"
"614c898436a4e25ff3a37643","SEAP7508576","v1","90370",3283,3281,3283,100,"007898"
"614c898436a4e26016a37638","SEAP7508566","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898436a4e26261a3770f","SEAP7508707","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e26286a37610","SEAP7508677","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898436a4e262aea37622","SEAP7508753","v1","90370",3282,3282,3282,99.9,"CT18"
"614c898436a4e2639ba3762a","SEAP7508785","v1","90370",3282,3282,3282,99.9,"CT18"
"614c898436a4e26404a376da","SEAP7508775","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898436a4e264c8a3775b","SEAP7508876","v1","90370",3282,3281,3282,99.9,"CT18"
"614c898436a4e264e1a37748","SEAP7508862","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e26507a37741","SEAP7508854","v1","90370",3282,3282,3282,99.9,"CT18"
"614c898436a4e2657ba37635","SEAP7508852","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e265b9a3769d","SEAP7508518","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e267c7a376ba","SEAP7508530","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e26986a3764e","SEAP7508587","v1","90370",3282,3281,3282,99.9,"007898"
"614c898436a4e269c5a3762f","SEAP7508556","v1","90370",3283,3281,3283,100,"007898"
"614c898436a4e26adca37706","SEAP7508799","v1","90370",3282,3282,3282,99.9,"CT18"
"614c898436a4e26b1ea37654","SEAP7508594","v1","90370",3284,3282,3284,100,"D50739"
"614c898436a4e26d5ca37717","SEAP7508820","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e26d72a37632","SEAP7508559","v1","90370",3284,3287,3289,100,"ERL041834"
"614c898436a4e26f3aa376d4","SEAP7508656","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e26fd4a37693","SEAP7508630","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e26fd7a37625","SEAP7508551","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e27059a376e3","SEAP7508900","v1","90370",3284,3283,3284,100,"007898"
"614c898436a4e2705ba37699","SEAP7508577","v1","90370",3277,3276,3277,99.8,"007898"
"614c898436a4e27123a3770b","SEAP7508699","v1","90370",3284,3283,3284,100,"D50739"
"614c898436a4e271a1a3770a","SEAP7508698","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e27292a37701","SEAP7508796","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e27350a3775a","SEAP7508760","v1","90370",3284,3288,3289,100,"ERL041834"
"614c898436a4e27387a37732","SEAP7508844","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e27443a376c8","SEAP7508766","v1","90370",3282,3284,3286,99.9,"ERL041834"
"614c898436a4e274fda37750","SEAP7508869","v1","90370",3284,3284,3285,100,"007898"
"614c898436a4e27550a37679","SEAP7508502","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898436a4e2758fa3770e","SEAP7508706","v1","90370",3284,3283,3284,100,"ERL041834"
"614c898436a4e2768fa37655","SEAP7508478","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898436a4e276f7a37753","SEAP7508756","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e27736a3773e","SEAP7508742","v1","90370",3284,3283,3284,100,"ERL041834"
"614c898436a4e2777ca37683","SEAP7508525","v1","90370",3284,3280,3284,100,"ST1921-06"
"614c898436a4e27794a3767b","SEAP7508503","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898436a4e2791ca376a2","SEAP7508580","v1","90370",3282,3281,3282,99.9,"007898"
"614c898436a4e27933a37626","SEAP7508772","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2795ea37666","SEAP7508606","v1","90370",3284,3283,3284,100,"007898"
"614c898436a4e279f7a376de","SEAP7508777","v1","90370",3283,3281,3283,100,"UI4692"
"614c898436a4e27a50a37742","SEAP7508745","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e27c60a37647","SEAP7508583","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898436a4e27caca37702","SEAP7508693","v1","90370",3284,3283,3284,100,"ERL041834"
"614c898436a4e27de5a37744","SEAP7508746","v1","90370",3284,3283,3284,100,"007898"
"614c898436a4e27e5aa37669","SEAP7508492","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898436a4e27ef7a37663","SEAP7508487","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e27f91a376c7","SEAP7508650","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e28029a37621","SEAP7508549","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e28055a37611","SEAP7508539","v1","90370",3283,3280,3283,100,"007898"
"614c898436a4e2806ba376e0","SEAP7508778","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e280b4a376d1","SEAP7508654","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e280efa3764b","SEAP7508585","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2812da376a4","SEAP7508637","v1","90370",3274,3273,3274,99.7,"ERL041834"
"614c898436a4e281caa3763e","SEAP7508866","v1","90370",3283,3281,3283,100,"007898"
"614c898436a4e281eba3765b","SEAP7508598","v1","90370",3283,3283,3283,100,"007898"
"614c898436a4e28336a376ed","SEAP7508907","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e284a9a376e8","SEAP7508904","v1","90370",3283,3281,3283,100,"007898"
"614c898436a4e284bca3769e","SEAP7508635","v1","90370",3277,3276,3277,99.8,"007898"
"614c898436a4e2863da37627","SEAP7508552","v1","90370",3284,3283,3284,100,"007898"
"614c898436a4e289a9a3767e","SEAP7508504","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e289c7a3774a","SEAP7508863","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e28a55a37738","SEAP7508848","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e28b63a3770d","SEAP7508703","v1","90370",3284,3290,3290,100,"007898"
"614c898436a4e28b78a376c3","SEAP7508664","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e28d81a376a5","SEAP7508590","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e28f40a37688","SEAP7508625","v1","90370",3284,3283,3284,100,"ERL041834"
"614c898436a4e29031a37734","SEAP7508845","v1","90370",3282,3282,3283,99.9,"ERL041834"
"614c898436a4e29187a37698","SEAP7508516","v1","90370",3284,3284,3284,100,"ERL041834"
"614c898436a4e291f3a3772f","SEAP7508733","v1","90370",3284,3283,3284,100,"ERL041834"
"614c898436a4e292f6a37689","SEAP7508542","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e295cfa376ff","SEAP7508795","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898436a4e29650a37718","SEAP7508821","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898436a4e29664a376fb","SEAP7508792","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2969aa376ce","SEAP7508768","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898436a4e29906a37735","SEAP7508736","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e29c9aa376dc","SEAP7508897","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2a029a376ab","SEAP7508592","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2a1a8a376db","SEAP7508896","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2a346a37728","SEAP7508729","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2a502a376aa","SEAP7508639","v1","90370",3283,3283,3283,100,"007898"
"614c898436a4e2a7b9a3762c","SEAP7508815","v1","90370",3280,3279,3280,99.9,"007898"
"614c898436a4e2a87aa37749","SEAP7508749","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2a8e8a3761c","SEAP7508546","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2aa43a37731","SEAP7508734","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898436a4e2ab31a3767a","SEAP7508618","v1","90370",3284,3283,3284,100,"D50739"
"614c898436a4e2ad24a376b6","SEAP7508528","v1","90370",3282,3285,3286,99.9,"ERL041834"
"614c898436a4e2ad52a37630","SEAP7508839","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2ae0ea3771a","SEAP7508720","v1","90370",3284,3283,3284,100,"ERL041834"
"614c898436a4e2af2ea3772c","SEAP7508837","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2b008a376c9","SEAP7508886","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2b24ba3760e","SEAP7508676","v1","90370",3284,3286,3288,100,"ERL041834"
"614c898436a4e2b2c7a376e5","SEAP7508902","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2b4dba37722","SEAP7508831","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2b53ca376b5","SEAP7508655","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2b5d8a3769c","SEAP7508578","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2b971a37691","SEAP7508512","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898436a4e2bb87a37682","SEAP7508623","v1","90370",3284,3283,3284,100,"007898"
"614c898436a4e2bc06a376f5","SEAP7508789","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2bda3a3772a","SEAP7508836","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2bf48a3766f","SEAP7508497","v1","90370",3284,3283,3284,100,"ERL041834"
"614c898436a4e2bfc1a37651","SEAP7508903","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2bfcda3775e","SEAP7508878","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2c1e0a3766a","SEAP7508608","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2c30ea37758","SEAP7508759","v1","90370",3282,3281,3282,99.9,"007898"
"614c898436a4e2c551a37645","SEAP7508582","v1","90370",3284,3283,3284,100,"007898"
"614c898436a4e2c665a3767f","SEAP7508621","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2c677a376d8","SEAP7508894","v1","90370",3284,3287,3289,100,"ERL041834"
"614c898436a4e2c6b6a3773f","SEAP7508851","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2c7c6a3770c","SEAP7508701","v1","90370",3284,3283,3284,100,"ERL041834"
"614c898436a4e2c8bda3769a","SEAP7508517","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2cba4a37733","SEAP7508735","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898436a4e2ccffa37633","SEAP7508842","v1","90370",3283,3281,3283,100,"007898"
"614c898436a4e2cd10a37739","SEAP7508739","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2ce17a376a0","SEAP7508519","v1","90370",3283,3283,3283,100,"007898"
"614c898436a4e2cf49a3760f","SEAP7508538","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2d08ba37751","SEAP7508755","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898436a4e2d12ba376bf","SEAP7508532","v1","90370",3283,3283,3283,100,"007898"
"614c898436a4e2d1d6a376b9","SEAP7508529","v1","90370",3283,3283,3283,100,"007898"
"614c898436a4e2d491a376eb","SEAP7508672","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2d864a376f0","SEAP7508787","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2d978a37694","SEAP7508568","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2da03a37761","SEAP7508880","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2dd82a37725","SEAP7508833","v1","90370",3283,3281,3283,100,"007898"
"614c898436a4e2e0c3a37743","SEAP7508858","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2e1e9a3766c","SEAP7508610","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2e2b0a376e2","SEAP7508779","v1","90370",3283,3286,3287,100,"ERL041834"
"614c898436a4e2e513a3774b","SEAP7508750","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2e998a3766e","SEAP7508612","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2ea68a3766d","SEAP7508495","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2ee29a37690","SEAP7508628","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2ef1aa37716","SEAP7508717","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2ef95a376cc","SEAP7508889","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2f077a37740","SEAP7508853","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898436a4e2f0c4a376bb","SEAP7508645","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2f12da37696","SEAP7508515","v1","90370",3283,3283,3283,100,"007898"
"614c898436a4e2f18ea3771c","SEAP7508827","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898436a4e2f1a5a37641","SEAP7508574","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2f328a376ef","SEAP7508908","v1","90370",3283,3283,3283,100,"ERL024120"
"614c898436a4e2f399a3768f","SEAP7508511","v1","90370",3282,3280,3282,99.9,"007898"
"614c898436a4e2f3dea376f3","SEAP7508910","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2f490a37670","SEAP7508613","v1","90370",3282,3282,3282,99.9,"CT18"
"614c898436a4e2f59ca376ca","SEAP7508651","v1","90370",3284,3282,3284,100,"D50739"
"614c898436a4e2f721a3774f","SEAP7508868","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2f846a37675","SEAP7508500","v1","90370",3283,3283,3283,100,"007898"
"614c898436a4e2f861a3765a","SEAP7508481","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2f873a37677","SEAP7508501","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2f8b6a3775f","SEAP7508763","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2f8eaa37678","SEAP7508617","v1","90370",3284,3286,3288,100,"ERL041834"
"614c898436a4e2fa6da37715","SEAP7508819","v1","90370",3284,3284,3284,100,"007898"
"614c898436a4e2fc2ea37615","SEAP7508541","v1","90370",3283,3282,3283,100,"007898"
"614c898436a4e2fce3a37695","SEAP7508571","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898436a4e2fd15a376a6","SEAP7508521","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2000aa37dc9","SEAP8101091","v1","90370",3277,3276,3277,99.8,"007898"
"614c898536a4e20066a37f24","SEAP8101062","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2008ca37df8","SEAP8101287","v1","90370",3284,3286,3288,100,"ERL041834"
"614c898536a4e2009ea37e10","SEAP8101137","v1","90370",3284,3283,3284,100,"E98-0664_66"
"614c898536a4e200a2a37efc","SEAP8101035","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e20133a37e13","SEAP8101138","v1","90370",3284,3283,3284,100,"E98-0664_66"
"614c898536a4e20164a37dfd","SEAP8101129","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e20180a37e38","SEAP8101310","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e201bea37df0","SEAP8101283","v1","90370",3282,3285,3286,99.9,"ERL041834"
"614c898536a4e202aaa37f48","SEAP8100946","v1","90370",3282,3280,3282,99.9,"D50739"
"614c898536a4e20374a37dce","SEAP8101263","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e203fba37ed4","SEAP8101018","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e20427a37eb2","SEAP8101185","v1","90370",3283,3284,3287,100,"ERL041834"
"614c898536a4e205b0a37f66","SEAP8101111","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e205efa37f56","SEAP8100952","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2066da37f3a","SEAP8100942","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e2068fa37f00","SEAP8101036","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2069ca37f04","SEAP8100919","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e20761a37ebc","SEAP8101009","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e207fda37e07","SEAP8100877","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e20890a37edd","SEAP8101021","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e208aca37dca","SEAP8101260","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e208d4a37e70","SEAP8101025","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e208d7a37e52","SEAP8101196","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e208eba37e83","SEAP8101150","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e209eaa37e64","SEAP8101211","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e20a53a37e47","SEAP8101317","v1","90370",3282,3280,3282,99.9,"D50739"
"614c898536a4e20a62a37eed","SEAP8101027","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e20af7a37f32","SEAP8101331","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e20b87a37efb","SEAP8101250","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e20bb5a37f4c","SEAP8101341","v1","90370",3282,3281,3282,99.9,"007898"
"614c898536a4e20bcca37f3d","SEAP8100943","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e20c10a37ee6","SEAP8101217","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e20d6aa37e6b","SEAP8101002","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e20dc4a37f6d","SEAP8100967","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e20e10a37e0b","SEAP8101293","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e20f22a37f7a","SEAP8101381","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e20f66a37e1d","SEAP8100884","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e21027a37f35","SEAP8101073","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e21090a37e27","SEAP8101156","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e210dba37f0f","SEAP8101264","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2110ea37f74","SEAP8100972","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e211a2a37e2d","SEAP8101159","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e211eca37f37","SEAP8101077","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2120ca37db6","SEAP8101071","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e21421a37e65","SEAP8100996","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2143da37e32","SEAP8101308","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e21467a37e16","SEAP8101140","v1","90370",3284,3283,3284,100,"E98-0664_66"
"614c898536a4e2148da37e1a","SEAP8100883","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e214f2a37f29","SEAP8101328","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2155ca37f0c","SEAP8101041","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e215aba37f0d","SEAP8100922","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e215e1a37f10","SEAP8101042","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e215f6a37da8","SEAP8101058","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e21758a37ef1","SEAP8101236","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2175ca37e55","SEAP8101199","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e21778a37de8","SEAP8101116","v1","90370",3284,3283,3284,100,"UI4692"
"614c898536a4e21839a37e33","SEAP8101162","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e218cfa37f09","SEAP8101040","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e21905a37f21","SEAP8100930","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e21924a37f6c","SEAP8101120","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e21960a37de1","SEAP8101274","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e21a08a37dac","SEAP8101237","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e21ac3a37e28","SEAP8100891","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e21b1ba37ecd","SEAP8101198","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e21b54a37e92","SEAP8100984","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898536a4e21b86a37da6","SEAP8101057","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e21b97a37da5","SEAP8101232","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e21bf3a37e8c","SEAP8101155","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e21ca8a37ed3","SEAP8101203","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e21d0ea37dea","SEAP8101118","v1","90370",3284,3287,3288,100,"ERL041834"
